Cell_ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Mean_Annual
5179,709519.9991557748,600869.9998743833,555729.9978155642,524030.00198677194,562610.0012641401,525969.9992481618,648519.9981741606,627630.0039980562,621020.0019255279,573039.9999357758,505839.99830484384,827169.9990350753,605969.9988085778,663770.0005862862,563509.9999904633,593900.0008460133,508719.9991941451,612759.9975708872,515550.00239238143,577089.9984370917,635272.9994095861,596160.9999272041
5180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,2531450.006108731,1547469.9957072735,1794889.9997044352,1903690.0026965884,1875890.0121040638,2261680.0062805424,1449000.0073872504,2016279.996452853,1912580.0025537615,1480449.9900545923,907850.0041402876,2294250.003326685,1422820.0020417573,1524140.0110684335,1453820.0042992833,2015769.9971701948,2021589.995799586,2668529.9986414616,2019499.9985285103,2035599.99900125,1953135.4992086997,1856862.501653377
5204,2448899.9825417995,1502029.9998633568,1745660.010609776,1867039.9846062066,1844319.9937865136,2231539.991930127,1436260.0055597723,1986070.0073726478,1893430.0043545663,1480549.9991718677,902699.9976467341,2278889.9953961377,1406959.9952399733,1510260.000150651,1443309.9983371794,1985400.0027086586,1977499.9963268638,2565660.001793876,1965210.004379973,1985729.9988511943,1897464.1091236847,1822870.9985313937
5205,2353769.9909433722,1447930.0037454814,1687630.0017014146,1818420.000743121,1799779.9937874079,2187900.003304705,1413170.0026933104,1944529.9968421462,1862560.0017569957,1470770.0027450926,892399.9944832176,2251300.012448803,1383899.997662753,1486490.0113269687,1423450.0047117472,1944799.99300465,1921820.0025316332,2449300.0016883016,1898769.9988465756,1925500.0083018092,1836060.692193452,1778209.5011634752
5206,2249950.006622821,1387060.0048042831,1623029.9917533996,1759910.0048411635,1745080.0014939161,2132390.0122884666,1381090.0066588074,1892899.9987524,1821059.9980540576,1451600.0058893112,876790.0005746632,2211790.00729695,1354370.0007312,1453930.0020411613,1395620.0008802116,1894969.9968807395,1856669.9954252688,2323629.994953051,1822660.0002534685,1856980.0054859372,1768953.7956223357,1724574.0017840639
5207,2146030.003143474,1326560.0001402202,1558150.0049680471,1699640.0040350854,1688430.0020784137,2074629.9907732755,1346950.0001817942,1839740.0047108536,1777210.001759231,1429820.0008720155,860469.9987079947,2170259.991018101,1324130.0022564828,1420040.0003865364,1366339.9954605848,1843930.0061967224,1791000.005174428,2200160.00094451,1746619.99421753,1788590.0017265233,1702839.4865699813,1669935.0004375912
5208,2041970.0075257567,1266370.0015507636,1492590.0035947564,1637580.000469461,1629429.9906361853,2013939.9984646582,1310599.9964382504,1784340.0029838085,1730420.005248859,1404950.0052165242,843299.9920379372,2126060.0005686283,1292340.0030322373,1384499.9959487466,1335209.9952828137,1790859.9995560949,1724629.993975162,2079090.0045726448,1670869.9953909963,1719609.9897194651,1637822.0985187218,1613932.9991106875
5209,1941139.9958096445,1209150.0002499667,1428739.9978060275,1576709.996653721,1571430.0051759926,1954039.9975627651,1274959.9957931784,1730379.9940217289,1684090.0021120908,1379699.997384101,826939.9990066886,2082619.9992503969,1261189.9943351743,1350429.9995936453,1304479.9955487251,1739110.0024599584,1661219.988126308,1964459.9954150617,1598779.999677092,1653540.000585839,1576391.8013134971,1559655.4978284054
5210,1844060.0085183976,1155259.999105707,1366869.9998240918,1517700.0048309565,1514980.0021089613,1895200.0121939925,1240170.001620427,1677519.9939329177,1638300.0024314974,1354060.000587255,811329.9980144948,2039959.9836058922,1230770.0008619581,1317730.0088759512,1274380.0034411254,1688269.9999455365,1600959.9991645664,1856990.0059476495,1530660.001270473,1590509.9946558473,1518245.197098702,1507284.0010468848
5211,1747839.9987909943,1101739.9976644663,1304899.9994769695,1457470.0009524825,1457350.0001970676,1833629.9982611088,1203510.0023690609,1623049.9986391512,1589860.005026683,1325559.9900521333,794759.99824889,1994140.006221831,1198859.9993698294,1283540.001451969,1242459.9966183305,1635619.999291375,1540440.001172945,1752339.9978466332,1463110.0087705995,1527479.99949567,1461043.9021943603,1453882.9999959096
5212,1653569.9980910867,1049529.9995187668,1243610.0032720717,1396859.9931616336,1399179.9954008313,1770380.0049331042,1165459.9977619946,1567289.9999972435,1539539.9960875511,1294639.9991549545,777280.0043150784,1945799.9987397348,1165879.9966927618,1248300.002472475,1209010.001882911,1581819.99546662,1479930.003011599,1651570.0049158186,1396549.9947927892,1465219.9954446403,1404802.5057594061,1400070.9992556833
5213,1579850.0073272735,1008960.0035101176,1197169.9932068584,1350489.996038377,1354829.9986142667,1723900.0050630413,1137410.0044872614,1526860.00303179,1503569.9994731692,1275360.0006941704,767170.0001358987,1915639.9872750044,1144610.0024785849,1224209.9971994758,1187349.9924205241,1543849.9927092346,1434760.002233088,1571339.9962764233,1345079.9978170546,1419329.9996927383,1365144.6018328422,1360586.9989842176
5214,1524580.014212057,978969.9992313976,1164380.0055272877,1316890.0078013544,1323290.0020852687,1692440.0029871608,1118030.002454296,1500640.0064341724,1480439.9992953988,1267070.001259446,764029.9998484552,1902539.9877391753,1134180.001683533,1210259.9932849405,1176249.9991673979,1520299.999330193,1403109.9972929806,1509719.9986111368,1307549.9983616173,1389000.0038240105,1342137.9999727942,1334183.501021564
5215,1469080.0107810646,949049.9980319291,1130739.9988193065,1281550.0019248577,1289900.0083375722,1657620.0025882574,1096679.998662323,1471879.9994848669,1454409.9931716917,1255620.0000159445,759670.0005773453,1885670.0109820815,1121679.9982916564,1194469.993947074,1163110.000310466,1494589.9929348384,1370419.9960920962,1449379.9979873002,1269809.999268502,1358059.9955841901,1319956.7024668215,1306169.499889668
5216,1413590.001633391,919059.9971693009,1096390.000522137,1244580.00921458,1254960.0023906676,1619100.0014245512,1072860.0034322592,1440549.99294132,1424840.0062173605,1240640.0073003029,753830.0027623774,1864039.9971455336,1106670.00204511,1176669.9955221268,1147590.0036171079,1465599.9971237031,1336250.001238659,1390640.007114038,1231529.994977638,1326330.0040457398,1298415.6945532886,1276286.001391895
5217,1374249.9949783091,899740.0002982467,1073799.9962307513,1220379.9939472228,1233089.993936941,1595719.9997417626,1059329.9969676882,1423449.996223673,1408800.006199628,1236410.0029226393,755060.0017793478,1859889.996871352,1101709.9944446236,1170709.9992651497,1143130.0021484494,1451040.003342554,1316109.9978554992,1349469.997247681,1206640.0024946781,1309239.994868636,1292708.693521796,1259398.4985882416
5218,1350840.00072442,890849.9988298861,1063180.0029110163,1209370.0007293378,1224829.9926351758,1588560.0001290448,1056749.9988172206,1421310.0005909798,1407180.0020858645,1244349.9997351326,764339.9959634991,1874929.9940597268,1108050.0019583849,1177699.99602437,1150850.0009737907,1451690.0017987932,1310139.998678118,1325190.0019403547,1195210.0000027567,1306739.9946060032,1302724.5927017648,1256102.9991596937
5219,1326809.9908120926,881790.0003250688,1051760.0006442517,1197019.99537088,1215470.0019434094,1578690.0059394538,1052769.999904558,1417389.9949975307,1403490.0002591312,1250300.0019844624,772809.9981192496,1887200.0110819933,1112749.9972265214,1183489.999046549,1157219.9992872772,1450209.9942080677,1302979.9951817843,1301079.998325556,1183020.0057812033,1303730.011733249,1313367.5940043756,1251499.0001086146
5220,1301909.9917374551,872299.9954856931,1038949.9971941113,1182579.997731373,1204269.9975874275,1564730.0002872944,1046220.0061678885,1410749.996991828,1396309.999572113,1252810.007335618,779820.0032096357,1894210.001738742,1114580.0049062816,1187190.0001242757,1161159.9992047998,1444810.0096676499,1293540.0049034506,1277149.994980544,1169450.0016346576,1299109.9949795755,1324661.7959188297,1244592.5002720207
5221,1271950.0018283727,859350.0014990569,1021589.9953339249,1162309.996385127,1187280.0010684878,1541650.0066742306,1033739.9936374278,1396630.0013996663,1380749.9977555126,1247709.9888660011,782990.0006894021,1889869.9966389688,1110079.9947716296,1184699.991237372,1158560.0020848215,1431069.9919071048,1277700.0065837055,1249189.996998757,1150879.9931183457,1288810.0104331968,1332318.197051878,1231340.4984455556
5222,1237590.0027304888,843309.9999669939,1000009.9996123464,1136490.0071211155,1164930.0067368892,1509700.001345948,1015250.0037923455,1375339.994203299,1357160.0017938765,1234849.999338389,782059.9935706706,1873639.9938724937,1098609.997415915,1176059.9986035377,1149420.002138242,1408539.9994552138,1255309.9993038923,1217459.999892861,1127270.0059916824,1272970.0003582984,1336265.202073613,1211798.5003622249
5223,1203140.0035880508,827360.0009102374,977730.0009615719,1109349.9991241843,1141429.999673739,1474219.9996970599,994739.9978879844,1351679.999725893,1330739.9939149618,1218819.9968803674,779589.9978857487,1852050.0011835245,1084399.9975454065,1165449.9996602535,1137910.0065119567,1382300.000054762,1230949.9956797806,1186409.9965225905,1102620.0023069975,1255649.9996632338,1340852.8046585852,1190326.9994689152
5224,1169359.998324886,811529.9968160688,955309.9979702383,1081540.00036791,1117670.001659542,1436749.9999534343,973299.996305257,1326929.9983941019,1302729.9997210505,1200410.0027848033,776140.0036551057,1826860.0029665981,1068380.000885576,1153720.0001850724,1124840.0022704157,1353649.994360283,1205479.9992982296,1156280.0010927024,1077490.0044314566,1237540.0038976222,1346125.1955915939,1167795.5002670176
5225,1133259.9971964955,793890.0025915353,930589.9959802625,1050250.005878508,1090640.0018353018,1393640.0021221489,948010.0018233064,1297300.0005520878,1269679.9953207374,1176839.9914950132,769600.0020764768,1793139.9958655245,1047930.0020337104,1137519.994998351,1107229.9998365343,1319359.9979504948,1175520.0078040364,1123730.0021126869,1048910.000579432,1215370.0082544237,1348479.9974011257,1141120.5003153533
5226,1094719.9951261284,773970.0006656346,903149.9968674037,1015029.9957823008,1059679.9991447479,1343530.0092790273,918280.0058089197,1261839.9998378009,1230450.008623302,1146160.0004509091,758989.9970646948,1748199.9950110912,1021490.0038093331,1115729.9953196198,1083679.998142645,1277300.0001739706,1140179.9979973582,1088570.0016245246,1016419.9974481016,1188319.9980128554,1347803.794563748,1109284.4998095185
5227,1057310.0021835417,754899.9994788319,875960.000820458,979309.9973183124,1028539.997421205,1291019.9973955748,887219.9994660913,1225110.0018508732,1189360.0009530783,1112370.006322861,746869.9984457344,1698140.0124933564,992469.9956234547,1092219.994025305,1057949.9992430208,1231970.0012765822,1103360.002331436,1054559.9979553372,983259.9923890083,1160050.0034056602,1347654.7940599264,1076097.5000199862
5228,1022179.9999903888,736449.998004362,850019.9983622878,944560.0015372036,998020.0005955994,1238349.9956596643,856260.0032780321,1187959.999252111,1148300.002451986,1076720.0013697147,734040.0010142475,1644710.000157356,962419.9993256482,1067850.0058259813,1030219.999210909,1184919.9975039808,1066269.9931524692,1022129.9992948767,950280.0000272695,1131270.0074352322,1347699.803936761,1042646.500172466
5229,991410.0005421786,720790.0006640704,827129.999652505,912669.9996180832,970320.0001604855,1188519.9974607676,827449.9990157783,1153499.9956153333,1109739.9998959154,1041630.0001945345,721870.0009696186,1591910.0013058633,933329.9999795856,1044909.9988006057,1003200.0008001924,1139169.9982490393,1031340.0030434133,992920.0003352016,919559.9984899163,1104160.0015349686,1350817.7049275253,1011276.4998164028
5230,964730.001339689,707669.9981465935,807580.0008978695,884510.001020506,945930.0013519825,1142570.0041111559,801639.9991884829,1122599.9960917982,1075120.0074125084,1009299.9993488191,711480.0029285254,1542659.9970459936,907119.9980918318,1024700.0077292323,978260.0074317306,1096570.0066722927,999679.998645559,967610.0032273679,891829.9984093755,1079929.9970380962,1357079.5073896882,983074.5013064705
5231,940340.000014752,695790.002569556,789419.9985414743,857819.9920337648,922899.9984301629,1098170.0060907751,776639.9997156113,1092779.9994740635,1041860.0019551815,977310.0009821354,701220.0030982494,1493889.9981658906,881780.0040971489,1005010.0038982932,953499.9966807663,1054679.9973063173,969010.0052412598,943780.0002135335,865320.0013898312,1056089.998651296,1363575.697752065,955865.5004275031
5232,918290.0003567336,684779.9985092132,773159.9998120217,832979.9983799456,900880.0015468148,1055530.003702268,753000.0010933726,1064030.0020352006,1010190.0092754513,945770.000699908,691119.9993360785,1445299.9942731112,857279.99984473,985510.0001115352,928310.0027665496,1013609.9988687783,939569.9996650218,921519.9983473866,840029.9987420442,1032569.9923187495,1369983.7972716193,929671.4999842457
5233,876650.0011384487,659170.001681894,740019.9990887195,790990.0055006146,859629.9983467904,990479.9975976347,713609.9988501518,1011990.0023043156,956909.9967740475,893500.0028293581,665599.9993719162,1364130.004407838,814030.0053041428,943639.9940531701,881789.9958845228,950240.0022856891,890180.0026465205,879879.9997903405,797040.0012899193,985809.9956102669,1343037.1036604047,883264.5002378151
5234,816930.0005957483,619299.9967709181,691139.9991102519,733490.0001566857,800369.9964229015,906939.9994146078,660510.0027117879,938690.0050342082,884309.9933229389,822869.9999004602,625510.0006591527,1254380.004892126,753889.9966683238,881010.0029576569,815750.0020042064,867949.9980770054,823150.0042378904,820119.9972555042,738100.0017523769,917489.9923745542,1281686.8946487086,818594.9997159652
5235,760859.9993512037,580899.9987691642,644770.000057295,679740.001671016,743610.000776127,828780.0020221622,610270.0008936225,869130.0006676465,815820.0002815574,755939.9991482497,586300.0009618701,1149830.0034310669,696770.0034510345,820199.9955736104,751899.9983649699,790859.9977567792,759680.0031773745,763259.9982302635,682230.0016377121,851880.0007887186,1219686.503319419,757136.5003505722
5236,708000.0047273934,543639.9975065141,600659.9982399492,629310.0028708577,689570.0036827476,756039.9992465973,562990.0018945335,803060.0030235944,751289.9988722058,692999.9997206032,548240.0008402764,1051289.9952102453,642919.9981056154,761530.0030652435,690819.9978042392,718929.9979601055,699980.0031483173,709059.9997844548,629630.0003174692,789129.9990359693,1156931.4924463397,698954.5002528466
5237,664850.0011395665,513430.00279739517,564350.0008098779,588289.9976782501,644900.0008571894,695679.9999512732,524000.000603497,748239.9964053184,697749.9983347951,640720.0033180416,516930.0008397548,968939.9999175218,598330.0011064858,712859.998315573,639389.9998422711,659170.0004618614,650249.9999813737,664480.0045713783,585840.0010336188,736740.0005124509,1104954.002695042,650757.0004238747
5238,631570.0042229146,489500.00099651515,535580.0009258093,556409.9996779113,608699.9979913234,646919.9987221508,492810.00014767045,703559.9957741798,654439.9970881642,597710.0000008942,491959.99967306847,900789.9998631326,562019.9995823205,673230.0002723932,596030.000131577,609819.9992962184,610059.9986799061,628749.9970141798,550199.9967247249,693940.0003384799,1063519.6052687243,611699.9993561767
5239,600360.0003216416,466289.9979669601,507870.0012732298,526769.9993494898,573569.9986480176,601909.9995754658,463530.0006140024,661090.0014005601,613480.0014887004,556840.0009442122,467519.99892666936,835429.9988765271,527260.0000835954,634269.9994985015,553870.0006827712,563809.9993839861,571829.9977928399,594439.9999883025,516279.9972817302,652720.0008090587,1021391.6930811248,574456.9997453131
5240,571730.0028223546,444019.99877952033,481429.99965697527,499570.00186853105,539980.0000879912,561299.9997921288,436449.99926351005,621390.0022618471,575600.0006739049,518879.99751046294,444270.00213973224,774469.9950292708,494750.00074692094,597189.9969112128,513879.9991384147,521900.00043809396,536189.9986360221,561700.0033743678,484380.00060059136,613599.9982934446,978150.5969484571,539633.9999012649
5241,552889.9991754442,428169.99719105655,462600.00062733894,480880.0012934954,514570.0006466359,531929.9999829384,417069.9985772371,592559.9995814264,548529.9992170184,490160.0010581316,428190.00041112304,727139.9946697056,470840.0021344424,569419.9992772192,482629.9996189774,490369.99940499675,509769.99788358825,537500.0012684612,460600.00256262743,584540.0028843433,947216.3031318923,514017.9998733103
5242,543439.9997144936,418969.9986092746,451190.00129587954,470199.9968420716,497370.00331468886,512600.00142082595,404999.99934993684,573779.9985371531,531329.9996182323,470460.0010942667,419050.0008594244,693089.9995435029,455339.9993013591,550800.0016249715,460399.9990243465,468289.99844379735,492029.9994498491,521780.0003848971,444499.99988824135,565199.9955195932,929162.9974785029,497240.99969184026
5243,535840.0016892701,410720.00115178525,440700.00043511397,461049.99964497995,481249.9992102382,495610.0028809162,394399.9989908187,556899.9973274767,516629.99966926884,452680.00048957765,411540.0003436953,661700.0013962386,441660.00113636267,533930.0021659583,440439.99863602227,448809.99991297745,475529.99897487456,507380.0012785943,429649.99665133667,547069.9980258942,910755.997459637,482174.50000056997
5244,530160.0024681537,403499.9986179174,431419.99894939363,453340.0020245463,466240.0044538081,481200.0000793485,385840.00062197447,542099.9966822563,504559.9986407907,437169.99760456383,405380.00035099674,633450.0019084661,430009.9983401596,518859.99800823623,423099.9998375773,432139.9991884827,460659.9991656842,494239.9997059257,416089.99896794563,530630.0014983865,892298.8027204992,469004.4998557307
5245,520889.9982701989,393150.0027142466,418750.0002440065,442219.9988886713,447829.9990464003,464200.00013336557,374879.99937683344,523729.99918274576,489869.99836377794,419400.00234544266,396749.9995771795,601770.0001634657,415939.99692983914,500319.99835930765,404270.002314821,413699.99915733933,442640.0040742008,477349.99838285154,399529.99974973494,510269.99988406897,864053.897709586,452872.9998579249
5246,507570.0018163772,379759.99996624904,402539.9980153887,427589.99855071295,426140.00047557073,444330.0012629477,361749.998709187,501870.00061944115,472440.0020726025,399389.99841175985,385349.9994408339,567050.0007811935,399400.00089071685,478449.999688193,383969.99770030373,393530.00166453427,421629.9991365522,456819.9997171759,380299.99964497983,486200.0007424503,826501.4006093843,433803.9999653585
5247,495539.99924845994,367350.0011283904,387379.9993544817,413789.99937139446,405749.9982770533,426399.9991416931,349989.99972082675,481869.99893933535,456980.00347614277,381719.9995480478,375230.0017680972,535419.9978038667,384809.9985811859,458389.998484403,366549.9992407858,375660.0010413676,402209.9994048475,437660.00076942146,362270.0018249452,463560.00073440373,788691.0050628941,416426.4998929575
5248,484130.00008836394,355770.00063285226,373100.0017467887,400460.00269241625,386680.00006303197,409650.001797825,339260.0017022341,462999.99875202763,442999.99627098447,365669.9995193631,366040.000995621,506430.00298552227,371509.99784469604,439700.0008337199,351409.99892167735,359790.00035300845,383940.0038495659,419480.0016470253,345450.0009194018,442140.00128209597,750904.9990208583,400330.5006449111
5249,477509.9993534387,347599.9999567865,362139.9982105941,390510.00075414777,371529.99986521906,397400.00127255917,332030.0003010779,448949.99913312495,433819.9986424296,353779.9989767372,360070.00144571066,483690.0019906462,362119.99995820224,425829.9997858702,341070.0010061263,348089.9994298816,369679.99872751534,405689.99952822924,332129.99971024686,425480.00100441277,719995.0015614739,388455.99995264784
5250,475419.9983086439,343250.00172667205,354900.0002630055,383639.99805226916,360400.0000637024,389450.00030659133,328379.99956868595,439309.99870598316,429429.9998153002,345739.9992924184,357269.998099655,466939.99986909324,356570.0009893626,416550.0004291535,335200.00041835016,340479.99773547065,359390.00073075294,396020.00041492295,322460.00144630665,413080.001335591,695542.8977503907,380693.9998785965
5251,474290.0009769946,339690.0013107806,348260.0003834813,376660.00206023455,349769.99784260977,382260.0004523993,325320.00044174475,430440.00056758535,425619.998930022,338830.00066131353,354550.0003192573,451839.9991560727,351539.99926336104,408219.99625302857,330440.00031054014,333960.00283211464,349990.0014922022,387210.00064909464,313680.0007950514,401509.9989194423,671147.6009845502,373704.0001808665
5252,472619.99752931297,336260.0014340132,341650.0002592802,369089.9994689972,339769.99881304806,374900.0007733703,322480.00010289263,421769.99860443186,421580.00130578876,332400.0020790844,351499.99913759524,437889.99963551766,346719.9987471104,400379.9976706505,326209.9992521108,327980.00233992934,341359.99926738435,378850.00104829663,305810.00055372715,390599.9996587635,646676.197085413,366990.99988406524
5253,470979.9998942763,332560.0003674626,335330.00049740076,360679.9984667451,329580.00073768204,367370.0005281717,319320.00032439834,412909.9995568394,416839.9991318583,325650.0014234333,347139.99802991754,424720.00067494815,341330.00093325996,392500.0004135072,321660.00052541494,322020.00140026206,332710.0004255771,370529.9999471753,298189.9993643164,379979.99971918756,622939.8002933011,360100.0001180917
5254,468050.0011071564,327439.99796733254,329159.9980257451,351559.99972485,319169.9987612665,359529.9995392561,315419.99854706234,403869.99802663905,411639.9992983789,318559.9990263582,341439.99995663756,412139.9998329579,335420.0014378876,384480.0017680973,316649.99832212925,315890.0001607835,323859.99936051667,362020.0016330927,290679.9990627914,369390.0030534715,600022.3005232402,352818.49973062053
5255,462199.99858550733,320619.99993771315,322230.0003767014,341919.99897547055,308880.00072166324,351279.9993548543,311369.99903433025,394520.00003494316,405690.0000255555,311470.0014144183,335049.99973997474,399709.99891683465,329019.9995357542,376200.00009983784,311369.99869160354,309600.0006720423,315289.9992354214,353579.99777421344,283540.00110365456,358939.9983417243,577307.100157952,345123.9996286109
5256,452649.99849721784,311590.0004785508,314029.9982093276,331440.0002155451,298600.0009980053,342399.9993726612,306629.9998406321,384760.00188663596,398550.0016771257,304050.0017572193,327540.00189155346,387490.00052362675,321889.99735191464,367599.99838657683,305519.9994258583,303039.9975646287,306960.0001554936,345040.00152461237,276759.9997743965,348659.9983684719,554565.4008215062,336759.9998950027
5257,451289.99928385025,309009.9983848631,312519.9989974498,328720.0009450315,296069.99806500954,341359.99928042287,309379.99951466906,384300.0019490718,400129.99891862256,304559.9986743182,327789.9977900088,385099.9997463077,322649.99941363925,368169.9976176024,307110.0013293326,304049.99945312744,306650.00078082085,345390.0009114295,277499.99918043625,347179.99798245734,545156.0988817363,336446.4994109235
5258,460119.9981626122,314229.99995946884,318610.00001616793,334209.9985014647,301599.99987669283,348570.00136747956,319900.00071190303,393710.00041253865,410940.0018248707,313330.0007078797,336380.0012543798,392859.9974177778,331580.0038501619,378530.00165335846,316630.00134937465,312879.99981828034,314980.0000283868,355009.99968126416,286129.9989614635,355039.9974677712,549201.9007886996,344762.00015116483
5259,468659.9992495031,319230.0006374715,324720.00180929905,339170.0009275228,307289.9991720915,355550.00142753136,330610.00077053905,403109.9996473639,421460.002731532,322580.00080101186,344279.99971248204,401179.9999326468,340389.99925926334,389169.99944858236,326019.99905705446,322059.99861471367,323929.9978949129,365239.998234436,295720.0009878725,363449.9978609383,553466.8013001793,353190.9999088384
5260,477859.999515116,324759.9983643739,331209.99993942684,344030.0003476442,313350.00126250106,362470.0003154576,341750.0006835907,412750.00128708786,431829.9996238202,332119.9989318847,351969.9998646976,409799.99980330473,349299.9969962983,400210.00284329045,335760.0014377386,331510.001225397,333669.9994560331,375849.99961778533,306340.00103361905,372399.9992571772,558189.4970044958,361947.0000903122
5261,491819.9997153133,333469.9982088059,340920.0024642051,351490.0004565717,322240.0010246784,372460.000474006,356109.99995283777,426009.9995527417,446119.99737098813,344799.99908246106,361979.99829798925,422420.00138945883,361019.9995823203,415240.000007674,348430.0000406802,344249.9991562217,346940.0015100836,390320.0003355741,320639.9997565895,385339.9974182248,568401.0989177041,374100.9997898713
5262,510079.9985378981,345069.9988324195,353900.00190585846,361289.99946452683,334129.9997195602,385289.9983562529,374059.99788269406,442909.9998921156,464020.0022645295,360919.99941505503,374169.9998416007,439169.9996646494,375470.00087238854,434249.99819695967,364070.0010899454,360459.99776385725,364269.999988377,408619.9993155897,339200.0009547919,402379.9996376036,584017.2964625526,389686.49967983365
5263,528770.0005695225,357079.9996070565,367330.0019204616,370789.9982519449,346870.0016383081,397839.9991057813,392580.00138215726,460250.00006146735,481870.00093609083,378139.9995088577,385680.00072799635,456800.0025190413,390180.0016444176,454350.0010464339,380130.000470206,377689.9994723498,383190.00015594054,428179.99986745423,359999.9997019769,420960.00165306026,599832.5977594357,405934.0005120263
5264,548170.0004115698,369870.0006566941,381540.00079073006,380570.00038214016,360240.0017399341,410459.99983698124,412030.00170737517,478239.9979084732,500179.99912984675,396299.9971415848,397069.99848596746,475649.999409914,405210.0005634129,475599.9988950788,396780.00197000796,395739.9992104621,403219.9997212738,448350.0037025661,382219.99688819045,440680.00110797584,616141.301576281,422905.99998300895
