Cell_ID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
4791,117000.0,132300.0,164700.00000000003,193200.00000000003,203200.00000000003,152000.0,210700.00000000003,168500.0,136100.0,154200.00000000003,135200.00000000003,156700.00000000003,189500.0,169300.0,171100.00000000003,152700.00000000003,162100.00000000003,138300.0,230100.00000000003,212800.0,161300.0
4792,183200.00000000003,156100.00000000003,206500.0,199400.0,161600.00000000003,159400.0,205900.0,174000.0,208900.0,183200.00000000003,247700.00000000003,196300.0,189100.00000000003,240000.0,208300.0,211400.0,233600.00000000003,177200.00000000003,257500.0,221300.0,270700.0
4793,269600.0,209800.0,300600.0,297300.0,233700.00000000003,259400.00000000003,275800.0,191300.0,247500.0,224800.0,272400.00000000006,220100.00000000003,221600.00000000003,239600.00000000003,207900.0,171100.00000000003,294100.0,198200.00000000003,296000.0,297000.0,286900.00000000006
4794,256200.0,224800.0,277500.0,246500.0,260200.0,222000.0,272400.00000000006,225200.00000000003,231700.00000000003,209800.0,287500.0,232200.00000000003,280700.0,253400.0,257500.0,269100.0,234100.00000000003,212800.0,316700.00000000006,330500.0,335800.0
4795,272500.0,224600.00000000003,225100.00000000003,249000.0,214300.0,226100.00000000003,243900.0,256000.0,265500.0,235400.0,307700.00000000006,270700.0,245300.0,290100.0,263100.0,281200.0,254500.0,237700.00000000003,304300.0,279600.0,302500.0
4796,250400.0,202900.0,230900.0,263100.0,235300.0,229000.0,220600.00000000003,255000.0,229600.00000000003,196300.0,217900.0,210200.00000000003,269200.0,273600.0,210600.00000000003,206900.0,250100.00000000003,180300.0,286100.0,273900.00000000006,280800.0
4797,212400.0,187700.00000000003,244200.00000000003,273700.0,226100.00000000003,202200.00000000003,235100.00000000003,214300.0,252100.00000000003,191000.0,282300.0,236300.0,231100.00000000003,232600.00000000003,227000.0,232900.0,216900.0,190300.0,278800.0,273700.0,258400.00000000003
4798,216800.0,172000.0,257600.00000000003,237700.00000000003,231100.00000000003,236200.00000000003,231600.00000000003,173900.0,245100.00000000003,176600.00000000003,263400.00000000006,235800.0,228900.0,243400.0,191800.0,224600.00000000003,206100.00000000003,224200.00000000003,277100.0,260300.0,249300.0
4799,228300.0,197100.00000000003,223600.00000000003,226600.00000000003,219200.00000000003,227200.00000000003,209500.0,208400.0,237500.0,142000.0,215200.00000000003,197700.00000000003,208200.00000000003,205900.0,239100.00000000003,189400.0,209600.00000000003,214700.00000000003,226600.00000000003,244300.0,252900.0
4800,164000.0,157700.00000000003,212300.0,208700.00000000003,244000.0,200000.0,222900.0,186200.00000000003,240700.00000000003,166800.0,234800.0,199800.0,203400.0,210900.0,242700.00000000003,165400.0,215400.0,179000.0,230100.00000000003,260700.0,224300.0
4801,167100.00000000003,135600.0,180800.0,164400.0,184600.00000000003,176700.00000000003,194200.00000000003,155300.0,255700.00000000003,132900.0,210800.0,208400.0,143300.0,189000.0,192400.0,166000.0,166100.00000000003,169600.00000000003,260300.0,231100.00000000003,218600.00000000003
4802,80500.0,110500.0,97500.0,115300.00000000001,124900.0,137400.0,118800.00000000001,145100.0,118600.00000000001,109600.00000000001,187700.00000000003,85600.00000000001,73600.00000000001,110500.0,140500.0,88300.00000000001,119000.0,125500.0,207400.0,176100.00000000003,151600.0
4803,65700.0,81500.0,160100.00000000003,119200.0,136900.0,151700.00000000003,135500.0,124600.00000000001,135900.0,80100.00000000001,195600.00000000003,121800.00000000001,106000.0,155100.00000000003,148300.0,93600.00000000001,117500.0,109200.0,193100.00000000003,169900.0,148200.00000000003
4804,118800.00000000001,107100.00000000001,152600.0,180700.00000000003,166200.00000000003,147300.0,110500.0,132500.0,143800.0,129500.0,172200.00000000003,103400.0,149700.00000000003,150400.0,152200.00000000003,146300.0,124200.0,87000.0,226900.0,169700.00000000003,174100.00000000003
4805,114100.00000000001,112600.00000000001,133100.0,126200.0,186400.0,124000.0,140200.00000000003,92000.0,145000.0,127300.00000000001,156000.0,105200.0,123700.0,173700.00000000003,197400.0,143900.0,172300.0,96000.0,195600.00000000003,188200.00000000003,182600.00000000003
4806,86200.0,81600.00000000001,127800.00000000001,139200.00000000003,191300.0,107700.0,123400.0,157900.0,127300.00000000001,140700.00000000003,156200.00000000003,59800.00000000001,108200.0,178000.0,150700.00000000003,132900.0,128200.00000000001,96600.00000000001,204500.0,194800.0,151900.0
4807,97500.0,100700.0,164000.0,184200.00000000003,185300.0,110900.0,179000.0,142700.00000000003,160500.0,91500.0,160200.00000000003,126100.00000000001,127400.0,184000.0,169400.0,140400.0,131500.0,123600.00000000001,235100.00000000003,208200.00000000003,172400.0
4808,116300.00000000001,109800.00000000001,152200.00000000003,135100.0,188900.0,126700.0,170900.0,129700.00000000001,161300.0,135400.0,178700.00000000003,155000.0,134200.00000000003,145300.0,185500.0,116200.0,162600.00000000003,138100.0,243400.0,194100.00000000003,168300.0
4809,120700.0,145300.0,156700.00000000003,145500.0,212500.0,143600.0,212500.0,155200.00000000003,173300.0,153200.00000000003,220100.00000000003,221000.0,208200.00000000003,183300.0,198400.0,157300.0,144500.0,192800.0,243900.0,207000.0,215100.00000000003
4810,158500.0,219200.00000000003,174900.0,233600.00000000003,210300.0,277300.0,264800.0,225900.0,215200.00000000003,208000.0,226900.0,238100.00000000003,214000.0,225100.00000000003,234900.0,225200.00000000003,240100.00000000003,213300.0,314500.0,269100.0,259300.0
4811,141700.00000000003,180500.0,167800.0,145800.0,139100.0,183700.00000000003,194000.0,159500.0,116900.0,123500.0,113900.0,167700.00000000003,127600.00000000001,153800.0,229900.0,216600.00000000003,140200.00000000003,140800.0,164600.00000000003,185400.0,105600.00000000001
4812,146500.0,111500.0,183300.0,188800.0,193600.00000000003,173300.0,222200.00000000003,166600.00000000003,77200.0,150800.0,152200.00000000003,140300.0,117600.00000000001,134800.0,190700.00000000003,159700.00000000003,128100.0,144800.0,227600.00000000003,190000.0,89400.0
4813,164400.0,178400.0,208900.0,211500.0,174500.0,174600.00000000003,204900.0,115300.00000000001,154800.0,113000.0,159700.00000000003,154600.00000000003,197700.00000000003,173400.0,181600.00000000003,168100.00000000003,175000.0,121300.00000000001,255800.0,212300.0,166200.00000000003
4814,212900.0,174600.00000000003,187100.00000000003,265400.00000000006,204500.0,143900.0,255100.00000000003,175300.0,169200.00000000003,211200.00000000003,149500.0,202900.0,153100.0,195100.00000000003,202800.0,183800.0,131500.0,179400.0,321400.00000000006,262800.0,237200.00000000003
4815,188100.00000000003,225400.0,215400.0,250100.00000000003,253100.00000000003,212300.0,250200.00000000003,208300.0,255300.0,205100.00000000003,214300.0,272400.00000000006,207500.0,173200.00000000003,227500.0,198700.00000000003,177300.0,170400.0,300700.0,215900.0,213500.0
4816,189500.0,126800.00000000001,170100.00000000003,275300.0,261400.00000000003,190800.0,255200.00000000003,188000.0,190800.0,204900.0,145700.00000000003,222100.00000000003,171600.00000000003,198600.00000000003,211100.00000000003,204500.0,148300.0,210600.00000000003,284500.0,256000.0,283300.0
4817,187500.0,161800.0,204400.0,224300.0,205400.0,197900.0,220200.00000000003,152800.0,176100.00000000003,189700.00000000003,220300.0,188700.00000000003,162300.0,168200.00000000003,204300.0,134500.0,186700.00000000003,135800.0,248500.0,212000.0,189500.0
4818,133500.0,109000.0,103000.0,203800.0,161400.0,135000.0,158300.0,94400.0,160000.0,140900.0,166300.0,156200.00000000003,124400.0,181800.0,178900.0,101400.0,141300.0,134800.0,193000.0,148100.0,174700.00000000003
4819,64100.00000000001,76800.00000000001,68000.0,141300.0,160000.0,146300.0,131700.00000000003,116900.0,118100.00000000001,105000.0,154600.00000000003,76300.0,90600.00000000001,134200.00000000003,144700.00000000003,93600.00000000001,127200.0,107700.0,165400.0,137800.0,155900.0
4820,109100.00000000001,65700.0,71600.00000000001,131300.0,91300.00000000001,102500.0,151700.00000000003,122600.00000000001,119400.0,37700.0,149000.0,102500.0,67800.0,135100.0,133000.0,109900.0,108700.0,102400.0,151900.0,134900.0,134200.00000000003
4821,88500.0,65800.0,106100.00000000001,109800.00000000001,133900.0,95500.0,133100.0,75300.0,117300.00000000001,77400.0,145100.0,94200.0,107100.00000000001,156600.00000000003,132300.0,73800.0,159600.00000000003,61600.0,141100.0,112900.0,117600.00000000001
4822,66500.0,66500.0,121500.0,112400.0,114300.00000000001,115900.0,53500.0,108000.0,75100.00000000001,31200.000000000004,84500.0,129500.0,42500.0,135200.00000000003,111400.0,13600.000000000002,66200.0,83100.00000000001,77700.0,90100.00000000001,99200.0
4823,94100.00000000001,78300.00000000001,97300.00000000001,141400.0,146900.0,142200.00000000003,99300.00000000001,109900.0,105400.0,45700.0,129700.00000000001,64100.00000000001,41700.0,163400.0,115300.00000000001,60000.0,112800.00000000001,105900.0,139700.00000000003,145700.00000000003,124600.00000000001
4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4850,26100.0,67100.00000000001,127200.0,151300.0,123500.0,110300.00000000001,166600.00000000003,66600.00000000001,119400.0,47600.0,120900.0,92300.00000000001,72400.0,142700.00000000003,158500.0,73900.0,94700.0,96700.0,207500.0,144400.0,92600.00000000001
4851,65600.00000000001,100500.0,149300.0,179400.0,136400.0,121800.00000000001,150000.0,101100.00000000001,110600.00000000001,72500.0,175100.00000000003,150000.0,94100.00000000001,179900.0,198100.00000000003,60700.0,125700.0,92000.0,191300.0,157700.00000000003,103600.00000000001
4852,88800.00000000001,142500.0,136400.0,199100.00000000003,187700.00000000003,159900.0,143300.0,94500.0,101500.0,88500.0,152200.00000000003,119100.00000000001,108600.00000000001,176100.00000000003,179600.00000000003,110800.00000000001,123500.0,84400.0,209100.00000000003,159500.0,136800.0
4853,92200.0,105400.0,145700.00000000003,133900.0,176300.0,130900.0,143400.0,147000.0,105000.0,110400.0,172600.00000000003,121100.00000000001,93700.0,208100.00000000003,170500.0,86500.0,109900.0,76100.00000000001,221400.0,165000.0,133200.00000000003
4854,58400.00000000001,100600.00000000001,112100.00000000001,169000.0,162900.0,132600.0,183500.0,105300.00000000001,111600.00000000001,65400.00000000001,108500.0,110300.00000000001,61700.0,126800.00000000001,169000.0,66900.0,122700.0,99800.00000000001,181300.0,152100.0,129600.0
4855,65100.00000000001,83200.0,70500.0,137100.0,78700.0,66500.0,108300.00000000001,25100.0,57700.0,24200.000000000004,92300.00000000001,78300.00000000001,32700.000000000004,102200.0,81300.00000000001,20500.0,38600.0,81300.00000000001,188300.0,91700.0,46500.0
4856,50800.00000000001,61200.0,107600.00000000001,142500.0,102300.00000000001,80700.0,99900.0,56100.0,74400.0,42800.00000000001,122400.0,64900.00000000001,54400.00000000001,104400.0,77300.00000000001,63000.0,73900.0,57900.00000000001,173900.0,136800.0,61900.00000000001
4857,66000.0,77900.0,103600.00000000001,144400.0,121000.0,88900.0,162800.0,85600.00000000001,116200.0,52600.0,115600.00000000001,114300.00000000001,79100.00000000001,133300.0,117100.00000000001,59100.0,92000.0,86700.0,186100.00000000003,153400.0,68500.0
4858,32400.0,103800.00000000001,99400.0,134200.00000000003,132000.0,89300.00000000001,113600.00000000001,67400.0,94100.00000000001,43600.0,137100.0,78400.0,55700.0,128000.0,61000.0,25700.000000000004,84000.0,85500.0,96200.0,88700.0,70100.00000000001
4859,90100.00000000001,125500.0,148100.0,138900.0,158600.00000000003,108200.0,164400.0,107100.00000000001,94300.00000000001,92500.0,114800.00000000001,98600.00000000001,99600.00000000001,161500.0,132500.0,119300.00000000001,102300.00000000001,77300.00000000001,226600.00000000003,159100.00000000003,144700.00000000003
4860,198400.0,187800.0,189600.00000000003,210700.00000000003,257000.0,207300.0,196300.0,242500.0,184300.0,205800.0,245300.0,176400.0,193500.0,207600.00000000003,194100.00000000003,145500.0,197900.0,162200.00000000003,243600.00000000003,275300.0,225100.00000000003
4861,172000.0,141300.0,192800.0,223000.0,231600.00000000003,179000.0,199700.00000000003,152900.0,139300.0,140000.0,210800.0,163000.0,179600.00000000003,219700.00000000003,152200.00000000003,107600.00000000001,144200.00000000003,140000.0,195500.0,204400.0,195900.0
4862,125600.00000000001,84100.00000000001,155500.0,155300.0,143300.0,156400.0,112700.0,98600.00000000001,141300.0,105600.00000000001,132200.00000000003,124700.0,84600.00000000001,197100.00000000003,125800.00000000001,70300.0,89800.00000000001,95500.0,232600.00000000003,157800.0,152200.00000000003
4863,22300.0,65700.0,142100.0,131200.00000000003,58500.0,83800.00000000001,104800.00000000001,50100.0,74100.00000000001,66600.00000000001,89600.00000000001,68500.0,35600.0,138000.0,82100.00000000001,46500.0,64200.0,70200.0,141100.0,78500.0,85900.0
4864,0.0,4300.0,39600.0,81200.0,41200.0,26000.0,17600.0,18000.0,10000.0,25100.0,19600.0,45100.0,14000.0,99300.00000000001,56900.00000000001,10700.000000000002,23500.0,24400.000000000004,114400.0,46700.0,32600.0
4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4868,4400.0,0.0,17900.000000000004,0.0,45400.00000000001,0.0,33800.00000000001,6300.000000000001,0.0,0.0,61600.0,10700.000000000002,0.0,49300.00000000001,20700.000000000004,0.0,15000.0,14300.0,112300.00000000001,79800.00000000001,37000.0
4869,23900.000000000004,4300.0,77000.0,115300.00000000001,67300.0,55900.00000000001,65600.00000000001,29400.000000000004,52800.00000000001,0.0,66900.0,34500.0,75400.0,110000.0,40500.0,14400.0,38700.0,11400.0,91600.00000000001,36500.0,54100.0
4870,41300.00000000001,152500.0,185100.00000000003,140500.0,99500.0,107900.0,142900.0,68500.0,107000.0,82500.0,167900.0,164400.0,75300.0,152300.0,135600.0,93100.00000000001,112500.0,95400.0,173500.0,136000.0,102800.00000000001
4871,65200.0,109400.0,166400.0,150000.0,148400.0,120200.0,204700.00000000003,139000.0,148400.0,108600.00000000001,157200.00000000003,150900.0,114200.0,173600.00000000003,173800.0,117600.00000000001,166900.0,122700.0,228000.0,167000.0,163600.00000000003
4872,73400.0,160800.0,145700.00000000003,127200.0,171500.0,137500.0,175000.0,160400.0,154400.0,109700.0,208100.00000000003,157600.00000000003,105300.00000000001,205400.0,185600.00000000003,126100.00000000001,165700.00000000003,151100.0,257400.00000000003,199900.0,160900.0
4873,95600.00000000001,132000.0,147800.0,139000.0,160000.0,163800.0,192700.00000000003,140200.00000000003,165700.00000000003,124700.0,236200.00000000003,167900.0,119500.0,195500.0,170800.0,131900.0,149600.0,168600.00000000003,200300.0,217700.00000000003,178600.00000000003
4874,63800.00000000001,136600.0,137100.0,125600.00000000001,206000.0,148700.00000000003,174000.0,163800.0,137900.0,92900.0,180500.0,104100.00000000001,125400.0,187400.0,122900.0,90400.0,158800.0,142100.0,176700.00000000003,178400.0,177400.0
4875,54600.0,86300.00000000001,120900.0,149200.00000000003,145400.0,110800.00000000001,158200.00000000003,135300.0,97500.0,147600.0,162300.0,138800.0,93900.0,166800.0,128800.00000000001,123200.0,136700.00000000003,132200.00000000003,196800.0,159400.0,199400.0
4876,29600.0,118600.00000000001,87400.0,161400.0,132200.00000000003,114200.0,163000.0,120000.0,130200.00000000001,122300.00000000001,119300.00000000001,133200.00000000003,85100.00000000001,189200.00000000003,100300.00000000001,112900.0,128000.0,114700.0,111300.00000000001,99800.00000000001,168800.0
4877,20100.0,57000.0,49500.0,76700.0,67400.0,40500.0,98800.00000000001,62800.00000000001,42300.00000000001,53400.00000000001,93400.0,108200.0,31100.0,83400.0,53800.00000000001,26700.000000000004,92600.00000000001,82200.0,24200.000000000004,111700.0,123600.00000000001
4878,20100.0,28400.000000000004,48600.0,11900.0,70100.00000000001,12200.000000000002,54300.00000000001,34200.0,8100.0,25800.0,12800.0,61100.0,12400.0,46800.00000000001,25400.000000000004,20600.0,55200.0,35500.0,94400.0,73500.0,57700.0
4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4882,0.0,16100.000000000002,0.0,12500.0,17400.000000000004,21400.000000000004,7300.000000000001,0.0,22700.000000000004,0.0,36500.0,55900.00000000001,19000.0,25400.000000000004,0.0,0.0,16800.0,37800.00000000001,57700.0,79400.0,46500.0
4883,0.0,9300.0,56300.00000000001,137400.0,34300.00000000001,17600.0,18000.0,0.0,0.0,0.0,38000.0,0.0,0.0,104300.00000000001,50300.00000000001,6000.0,27300.0,41500.0,102500.0,60100.0,18500.0
4884,53500.0,55700.0,72100.00000000001,66800.0,49100.0,26800.0,45800.00000000001,13600.000000000002,40900.00000000001,50800.00000000001,104300.00000000001,76300.0,32600.0,117400.0,107700.0,32900.0,71700.0,115900.0,130800.00000000001,100500.0,97400.0
4885,49900.00000000001,81700.0,98800.00000000001,148300.0,138000.0,90600.00000000001,95000.0,54600.0,89900.0,48200.0,188100.00000000003,119800.00000000001,44700.0,164200.00000000003,150700.00000000003,38100.0,101400.0,137900.0,211700.00000000003,103600.00000000001,110700.0
4886,94800.00000000001,120500.0,101000.0,143400.0,131400.0,138600.0,137900.0,83400.0,136800.0,103700.0,151400.0,160900.0,64500.0,127500.0,131700.00000000003,82800.00000000001,105300.00000000001,158200.00000000003,199000.0,168200.00000000003,119900.0
4887,82800.00000000001,148600.0,163900.0,164700.00000000003,142200.00000000003,155500.0,151500.0,95000.0,154800.0,78100.00000000001,135800.0,149500.0,119600.00000000001,147800.0,131600.0,99400.0,154000.0,91200.0,215800.0,184000.0,160700.00000000003
4888,96700.0,146900.0,228800.0,220100.00000000003,192200.00000000003,174900.0,207600.00000000003,183500.0,212100.00000000003,140800.0,209200.00000000003,203000.0,136900.0,197000.0,211400.0,161100.00000000003,283400.00000000006,166600.00000000003,263800.0,270500.0,228600.00000000003
4889,102100.00000000001,159200.00000000003,172500.0,151400.0,195800.0,204600.00000000003,188400.0,135000.0,131600.0,169400.0,245400.0,242800.0,118200.0,169100.00000000003,263100.0,111800.00000000001,171200.00000000003,200100.00000000003,261500.0,232900.0,73500.0
4890,234500.0,218600.00000000003,253000.0,239600.00000000003,208800.0,199900.0,152300.0,183800.0,189100.00000000003,245200.00000000003,222500.0,171700.00000000003,177700.00000000003,195000.0,225600.00000000003,176200.00000000003,257000.0,241200.00000000003,229900.0,244300.0,150700.00000000003
4891,144900.0,204900.0,263200.0,264800.0,248900.0,198600.00000000003,161900.0,214300.0,178800.0,212100.00000000003,208100.00000000003,227100.00000000003,186600.00000000003,230200.00000000003,215400.0,155900.0,236500.0,205500.0,238000.0,217400.0,190000.0
4892,143500.0,104500.0,197200.00000000003,198400.0,190400.0,149100.0,182100.00000000003,149100.0,174100.00000000003,196000.0,202200.00000000003,228600.00000000003,156900.0,225000.0,196400.0,162100.00000000003,160600.00000000003,221100.00000000003,241800.0,231300.0,179100.00000000003
4893,162600.00000000003,152100.0,218100.00000000003,213300.0,224100.00000000003,130100.0,159100.00000000003,179000.0,159800.0,128900.0,197500.0,148000.0,144600.0,224000.0,189900.0,143000.0,149300.0,197900.0,200600.00000000003,218100.00000000003,176100.00000000003
4894,131000.0,153200.00000000003,202100.00000000003,208900.0,214400.0,152900.0,192600.00000000003,177000.0,182200.00000000003,158400.0,188200.00000000003,143600.0,139700.00000000003,252200.00000000003,213600.00000000003,174500.0,201700.00000000003,187300.0,217200.00000000003,206200.00000000003,178100.00000000003
4895,116700.0,102300.00000000001,158300.0,199900.0,199300.0,148100.0,152200.00000000003,175300.0,180600.00000000003,139400.0,209700.00000000003,168600.00000000003,152300.0,235000.0,208600.00000000003,149500.0,162000.0,135500.0,267300.0,246600.00000000003,178100.00000000003
4896,135900.0,108200.0,241100.00000000003,231200.00000000003,204400.0,127000.0,125200.0,217200.00000000003,175100.00000000003,139800.0,212200.00000000003,219800.0,185000.0,220700.00000000003,199500.0,162500.0,201300.0,145400.0,287100.0,221400.0,160600.00000000003
4897,123900.0,116100.00000000001,195700.00000000003,224100.00000000003,212100.00000000003,153900.0,170100.00000000003,180400.0,205800.0,133400.0,183600.00000000003,174700.00000000003,151100.0,204800.0,191800.0,145500.0,191400.0,183300.0,208400.0,214000.0,187500.0
4898,142100.0,113200.0,233000.0,249800.0,209200.00000000003,154500.0,173300.0,208200.00000000003,241400.0,180400.0,201500.0,210800.0,176400.0,277600.0,233200.00000000003,210600.00000000003,226500.0,226600.00000000003,280700.0,272200.0,206800.0
4899,204500.0,189900.0,187100.00000000003,281600.0,217100.00000000003,226600.00000000003,227300.0,164800.0,168400.0,165000.0,183200.00000000003,153200.00000000003,206600.00000000003,220600.00000000003,179900.0,271900.00000000006,206400.0,185500.0,305900.00000000006,246200.00000000003,240300.0
4900,141800.0,211000.0,184000.0,163500.0,230400.0,174000.0,225400.0,151000.0,128800.00000000001,111200.0,165600.00000000003,135700.00000000003,145600.0,217300.0,169100.00000000003,242300.0,130000.0,157800.0,138800.0,218300.0,199900.0
4901,64200.0,97000.0,117400.0,109000.0,50700.0,56300.00000000001,134100.0,120900.0,116600.00000000001,60800.00000000001,107800.00000000001,108400.0,137400.0,68100.00000000001,169500.0,89100.00000000001,154100.00000000003,123700.0,131600.0,96800.00000000001,156100.00000000003
4902,162500.0,173000.0,238400.0,265600.0,270500.0,217300.0,218400.0,231700.00000000003,198400.0,191100.00000000003,216300.0,267600.0,156300.0,239400.0,198200.00000000003,175600.00000000003,202700.00000000003,240700.00000000003,275100.0,265000.0,241800.0
4903,126000.0,187200.00000000003,239000.0,270900.00000000006,212100.00000000003,234400.0,230300.0,259100.00000000003,272300.0,254900.0,219300.0,272100.0,236300.0,263900.00000000006,247800.0,214800.0,228000.0,170200.00000000003,276300.0,269300.0,233100.00000000003
4904,190300.0,171600.00000000003,226600.00000000003,220200.00000000003,217500.0,172400.0,217200.00000000003,226600.00000000003,215400.0,233400.0,170900.0,244900.0,183500.0,228700.00000000003,236100.00000000003,143600.0,197200.00000000003,170700.00000000003,277800.0,196500.0,214200.00000000003
4905,188100.00000000003,168100.00000000003,210500.0,198700.00000000003,197500.0,176900.0,231600.00000000003,226900.0,189500.0,231400.0,173600.00000000003,205400.0,180800.0,194700.00000000003,220700.00000000003,113700.0,171900.0,164200.00000000003,274900.00000000006,243100.00000000003,214300.0
4906,179600.00000000003,156000.0,206000.0,246300.0,227000.0,190700.00000000003,209600.00000000003,224600.00000000003,230700.00000000003,215700.00000000003,215500.0,229400.0,186700.00000000003,222800.0,224600.00000000003,149700.00000000003,167900.0,200500.0,278900.00000000006,253000.0,199400.0
